date,min,max,pm25,q1,q3,stdev,count
2020-05-21T00:00:00.000Z,1.01,94.65,2.04,1.65,3.28,6.939,526
2020-05-22T00:00:00.000Z,0.5,3.38,1.04,0.9,1.18,0.361,558
2020-05-23T00:00:00.000Z,2.08,20.35,3.83,3.28,12.26,5.167,516
2020-05-24T00:00:00.000Z,1.23,7.72,3.12,2.67,3.65,0.745,549
2020-05-25T00:00:00.000Z,1,7,2.4,2,4.9,1.575,553
2020-05-26T00:00:00.000Z,0.4,10.38,2.79,1.7,4.75,1.889,510
2020-05-27T00:00:00.000Z,0.93,11.63,3.35,2.38,5.17,2.739,537
2020-05-28T00:00:00.000Z,0.5,5.68,1.42,1.05,1.92,1.219,555
2020-05-29T00:00:00.000Z,0.6,6.12,1.5,1.2,1.92,0.995,554
2020-05-30T00:00:00.000Z,0.4,7.18,1.27,0.9,2.85,1.554,574
2020-05-31T00:00:00.000Z,0.2,19.14,0.4,0.3,0.62,0.996,509
2020-06-01T00:00:00.000Z,0.2,1.85,0.5,0.4,0.7,0.326,497
2020-06-02T00:00:00.000Z,0.3,14.13,0.6,0.5,0.7,0.888,545
2020-06-03T00:00:00.000Z,0.4,3.45,1.2,1,1.64,0.647,464
2020-06-04T00:00:00.000Z,0.6,12.7,1.27,1,1.75,1.113,543
2020-06-05T00:00:00.000Z,0.3,5.95,0.8,0.6,3.04,1.602,445
2020-06-06T00:00:00.000Z,0.2,3.72,0.8,0.52,1.25,0.508,493
2020-06-07T00:00:00.000Z,0.55,3.85,1.7,1.2,2.02,0.599,536
2020-06-08T00:00:00.000Z,0.4,3.25,1.1,0.82,1.48,0.548,544
2020-06-09T00:00:00.000Z,0.8,6.78,1.85,1.5,2.7,1.122,501
2020-06-10T00:00:00.000Z,0.3,2.6,1.62,1.3,1.92,0.568,543
2020-06-11T00:00:00.000Z,0.2,1.52,0.6,0.4,0.8,0.225,569
2020-06-12T00:00:00.000Z,0.6,21.77,3.6,2.29,4.5,1.846,580
2020-06-13T00:00:00.000Z,1.25,11.38,3.16,1.67,7.97,3.058,556
2020-06-14T00:00:00.000Z,0.52,7.15,1.2,0.98,1.8,0.588,334
2020-06-15T00:00:00.000Z,0.68,2.2,1.25,1.02,1.52,0.31,570
2020-06-16T00:00:00.000Z,1.55,4.43,2.62,2.29,3.17,0.589,573
2020-06-17T00:00:00.000Z,1.42,4.93,2.5,2.2,3.2,0.685,556
2020-06-18T00:00:00.000Z,0.8,6.7,1.67,1.4,2.47,1.513,502
2020-06-19T00:00:00.000Z,1.17,7.3,3.3,2.29,4.62,1.369,496
2020-06-20T00:00:00.000Z,3.47,16.42,6.22,4.95,9.02,2.777,587
2020-06-21T00:00:00.000Z,1.77,15.98,5.4,4.05,9.41,3.817,588
2020-06-22T00:00:00.000Z,0.4,10.4,1.87,1.3,4.9,2.406,560
2020-06-23T00:00:00.000Z,1.62,3.62,2.33,2.12,2.52,0.31,575
2020-06-24T00:00:00.000Z,1.48,16.32,2.35,2.04,2.7,0.756,593
2020-06-25T00:00:00.000Z,1.23,4.4,2.2,1.83,2.62,0.618,575
2020-06-26T00:00:00.000Z,1.67,23.95,3.66,2.72,6.81,2.393,564
2020-06-27T00:00:00.000Z,1.9,10.9,3.35,3,3.97,0.789,524
2020-06-28T00:00:00.000Z,1.17,17.98,4.2,2.04,9.53,4.717,457
2020-06-29T00:00:00.000Z,0.3,2.72,1.48,1.27,1.7,0.39,486
2020-06-30T00:00:00.000Z,1.2,4.15,2.2,1.8,2.72,0.584,474
2020-07-01T00:00:00.000Z,0.56,4.3,1.9,1.3,2.5,0.855,461
2020-07-02T00:00:00.000Z,0.45,10.05,1.02,0.7,2.04,1.773,457
2020-07-03T00:00:00.000Z,0.3,1.95,0.62,0.5,0.9,0.382,476
2020-07-04T00:00:00.000Z,0.4,7.47,1.65,0.92,3.33,1.7,497
2020-07-05T00:00:00.000Z,0.3,5.43,1.8,1.21,2.2,0.898,468
2020-07-06T00:00:00.000Z,0.73,3.6,1.45,1.2,2.17,0.602,282
2020-07-07T00:00:00.000Z,0.5,3.37,1.5,1.25,2.1,0.58,423
2020-07-08T00:00:00.000Z,0.35,1.7,0.88,0.7,1.1,0.274,447
2020-07-09T00:00:00.000Z,0.4,7.1,0.8,0.65,1.3,0.568,476
2020-07-10T00:00:00.000Z,0.4,2.45,1,0.77,1.3,0.425,423
2020-07-11T00:00:00.000Z,0.5,3.45,1.1,0.85,1.6,0.598,336
2020-07-12T00:00:00.000Z,0.6,3.17,1.4,1.12,1.8,0.468,406
2020-07-13T00:00:00.000Z,0.6,1.95,1.2,1,1.37,0.266,397
2020-07-14T00:00:00.000Z,1,17.07,2.54,1.85,3.42,3.102,443
2020-07-15T00:00:00.000Z,0.8,18.39,1.6,1.27,2.33,4.01,354
2020-07-16T00:00:00.000Z,0.7,3.7,1.4,1.1,1.95,0.637,331
2020-07-17T00:00:00.000Z,0.4,65.56,1.1,0.9,1.84,3.036,496
2020-07-18T00:00:00.000Z,0.7,3.08,1.5,1.23,1.86,0.471,453
2020-07-19T00:00:00.000Z,0.6,4,2.04,1.1,3.01,0.99,156
2020-07-20T00:00:00.000Z,0.7,13.9,1.3,1.1,1.58,1.039,177
2020-07-21T00:00:00.000Z,0.65,2.27,1.23,1.02,1.42,0.287,259
2020-07-22T00:00:00.000Z,0.4,2.5,0.93,0.75,1.44,0.446,276
2020-07-23T00:00:00.000Z,0.22,5.57,0.7,0.5,0.93,0.843,305
2020-07-24T00:00:00.000Z,0.5,7.2,1.23,0.8,3.1,2.07,391
2020-07-25T00:00:00.000Z,0.6,2.02,1.11,0.9,1.48,0.355,82
2020-07-26T00:00:00.000Z,0.6,9.98,2.1,1.51,3.08,1.361,445
2020-07-27T00:00:00.000Z,0.8,6.35,1.6,1.25,3.6,1.635,282
2020-07-28T00:00:00.000Z,0.9,4.09,1.98,1.62,2.52,0.717,426
2020-07-29T00:00:00.000Z,0.7,2.87,1.52,1.27,1.98,0.46,333
2020-07-30T00:00:00.000Z,0.85,5.09,1.6,1.4,1.8,0.36,376
2020-07-31T00:00:00.000Z,1,10,2.08,1.8,2.4,1.425,353
2020-08-01T00:00:00.000Z,0.62,9.5,1.33,0.93,2.87,1.699,378
2020-08-02T00:00:00.000Z,0.7,6.9,1.6,1.08,2.38,1.26,336
2020-08-03T00:00:00.000Z,0.47,3.22,1.12,0.9,1.48,0.557,367
2020-08-04T00:00:00.000Z,0.3,1.7,0.9,0.75,1.02,0.216,410
2020-08-05T00:00:00.000Z,0.55,2.6,1.42,1.1,1.85,0.451,429
2020-08-06T00:00:00.000Z,0.73,2.83,1.52,1.3,1.76,0.368,357
2020-08-07T00:00:00.000Z,0.93,3.35,1.52,1.37,1.8,0.377,434
2020-08-08T00:00:00.000Z,0.98,6.85,2.08,1.6,2.35,0.584,386
2020-08-09T00:00:00.000Z,1.37,5.62,2.7,2.33,3.05,0.668,435
2020-08-10T00:00:00.000Z,0.88,9.65,3.89,3.3,4.65,1.921,444
2020-08-11T00:00:00.000Z,0.5,2.02,1.2,0.93,1.4,0.279,447
2020-08-12T00:00:00.000Z,0.45,9,1,0.8,1.12,0.673,460
2020-08-13T00:00:00.000Z,0.7,3.4,1.5,1.3,1.65,0.329,465
2020-08-14T00:00:00.000Z,1.02,4.55,2.2,1.8,2.6,0.506,410
2020-08-15T00:00:00.000Z,1.85,5.09,2.78,2.42,3.25,0.643,473
2020-08-16T00:00:00.000Z,2.67,7.05,4.47,3.7,5.18,0.919,452
2020-08-17T00:00:00.000Z,2.04,75.93,3.42,2.8,5.35,6.125,471
2020-08-18T00:00:00.000Z,2.75,7.4,4.82,3.94,5.42,0.962,440
2020-08-19T00:00:00.000Z,2.6,12.77,6.05,4.62,7.6,2.14,451
2020-08-20T00:00:00.000Z,2.02,21.17,5.05,3.34,7.79,3.797,473
2020-08-21T00:00:00.000Z,1.3,28.12,4.28,2.62,6.95,4.842,447
2020-08-22T00:00:00.000Z,1.6,24.65,2.58,2.29,3.08,5.205,416
2020-08-23T00:00:00.000Z,0.37,3.5,1.4,1.02,1.92,0.687,419
2020-08-24T00:00:00.000Z,0.3,1.9,0.8,0.68,1.2,0.35,356
2020-08-25T00:00:00.000Z,0.25,32,0.6,0.5,0.68,1.627,375
2020-08-26T00:00:00.000Z,0.52,5.85,1.37,1,2.6,1.295,403
2020-08-27T00:00:00.000Z,0.3,1.6,0.8,0.6,1,0.247,465
2020-08-28T00:00:00.000Z,0.28,5.68,0.8,0.6,1.87,0.76,419
2020-08-29T00:00:00.000Z,0.3,18.02,1.6,1,3,3.865,430
2020-08-30T00:00:00.000Z,0.1,7.07,0.6,0.32,3.15,1.821,415
2020-08-31T00:00:00.000Z,0.13,0.8,0.3,0.3,0.4,0.127,403
2020-09-01T00:00:00.000Z,0.1,2.97,0.8,0.3,1.1,0.474,352
2020-09-02T00:00:00.000Z,0.4,3.87,1.12,0.9,2.8,1.039,470
2020-09-03T00:00:00.000Z,0.6,15.98,1.37,1.1,2.27,3.232,468
2020-09-04T00:00:00.000Z,0.7,11.15,1.74,1.3,2.17,1.737,482
2020-09-05T00:00:00.000Z,0.43,3.5,1.7,1.25,2.37,0.696,477
2020-09-06T00:00:00.000Z,0.2,2.47,1.3,0.9,1.55,0.437,474
2020-09-07T00:00:00.000Z,0.4,2.33,1.1,0.8,1.48,0.422,448
2020-09-08T00:00:00.000Z,0.5,6.57,2.4,1.52,3.22,1.37,386
2020-09-09T00:00:00.000Z,0.9,12.3,2.92,2.2,7.22,3.018,407
2020-09-10T00:00:00.000Z,0.6,4.87,1.33,1,3.17,1.22,350
2020-09-11T00:00:00.000Z,0.6,4.45,2.78,2.04,3.4,0.981,311
2020-09-12T00:00:00.000Z,0.68,23.8,4.3,3.33,5.05,1.907,293
2020-09-13T00:00:00.000Z,2,6.35,3.8,3.4,4.34,0.739,363
2020-09-14T00:00:00.000Z,2.58,9.6,4.43,3.8,6.03,1.406,294
2020-09-15T00:00:00.000Z,3.22,27.13,8.19,5.57,16.05,6.639,254
2020-09-16T00:00:00.000Z,0.1,0.6,0.2,0.2,0.3,0.108,38
2020-09-17T00:00:00.000Z,0.22,1.1,0.46,0.4,0.56,0.14,152
2020-09-18T00:00:00.000Z,0.2,8.86,0.93,0.8,1.2,0.838,326
2020-09-19T00:00:00.000Z,1.33,8.18,3.67,2.6,4.82,1.346,313
2020-09-20T00:00:00.000Z,2.7,16.52,8.77,5.85,11.45,3.512,242
2020-09-21T00:00:00.000Z,4.45,28.23,13.3,11.22,16.27,4.72,228
2020-09-22T00:00:00.000Z,4.12,76.3,9.52,6.79,16.32,15.821,345
